Id,Gender,Customer Type,Type of Travel,Class,Age,Female,Loyal Customer,Business Travel,Eco Class,Business Class,Flight Distance,Wifi Service,Departure/Arrival,Online Booking,Gate Location,Food and Drink,Online Boarding,Seat Comfort,Inflight Entertainment,On-board Service,Leg Room,Baggage,Checkin Service,Inflight Service,Cleanliness,Departure Delay,Arrival Delay,Satisfied,Satisfaction
97762,Male,Loyal Customer,Personal Travel,Eco,19,0,1,0,1,0,587,3,4,3,5,1,3,1,1,5,3,5,4,4,1,0,0,0,dissatisfied
59851,Female,Loyal Customer,Business travel,Business,61,1,1,1,0,1,2073,3,3,3,3,4,5,4,4,4,4,4,4,4,5,6,0,1,satisfied
25137,Male,Loyal Customer,Personal Travel,Eco,44,0,1,0,1,0,1249,3,4,3,3,5,3,5,5,5,2,3,4,4,5,25,6,0,dissatisfied
18412,Female,Loyal Customer,Personal Travel,Eco,22,1,1,0,1,0,284,3,5,3,1,3,3,3,3,4,5,5,3,5,3,34,35,0,dissatisfied
87192,Female,disloyal Customer,Business travel,Eco,8,1,0,1,1,0,946,2,2,2,2,3,2,3,3,1,5,3,4,3,3,2,0,0,dissatisfied
127062,Female,Loyal Customer,Business travel,Business,45,1,1,1,0,1,3947,3,4,4,4,3,4,4,3,3,3,3,4,3,3,25,16,0,dissatisfied
112169,Male,Loyal Customer,Personal Travel,Eco,46,0,1,0,1,0,895,4,5,4,1,1,4,1,1,2,1,3,3,5,1,40,25,1,satisfied
127798,Female,Loyal Customer,Business travel,Business,54,1,1,1,0,1,1634,3,2,5,2,4,4,4,3,3,3,3,3,3,1,90,77,0,dissatisfied
91778,Male,Loyal Customer,Personal Travel,Eco,62,0,1,0,1,0,588,2,1,1,2,1,1,1,1,1,4,3,2,3,1,0,0,0,dissatisfied
42609,Female,Loyal Customer,Business travel,Business,25,1,1,1,0,1,2533,5,5,5,5,2,2,2,2,5,1,2,1,3,2,0,0,1,satisfied
67482,Female,Loyal Customer,Personal Travel,Eco,32,1,1,0,1,0,641,3,4,3,2,2,3,2,2,4,5,4,5,4,2,0,0,0,dissatisfied
91108,Female,Loyal Customer,Personal Travel,Eco,65,1,1,0,1,0,581,4,4,4,2,4,4,4,1,1,4,1,4,1,5,1,3,0,dissatisfied
102318,Male,disloyal Customer,Business travel,Business,40,0,0,1,0,1,223,2,2,2,4,2,2,2,2,4,4,4,3,5,2,0,0,0,dissatisfied
51281,Female,Loyal Customer,Business travel,Eco Plus,30,1,1,1,0,0,326,1,1,1,5,2,1,2,2,4,1,3,4,5,2,0,0,1,satisfied
6528,Female,Loyal Customer,Personal Travel,Eco,67,1,1,0,1,0,599,3,1,3,2,1,1,2,3,3,3,3,2,3,1,0,0,0,dissatisfied
121232,Male,Loyal Customer,Business travel,Business,51,0,1,1,0,1,2075,5,5,5,5,2,5,5,5,5,5,5,3,5,3,0,0,1,satisfied
72478,Female,Loyal Customer,Business travel,Business,47,1,1,1,0,1,964,5,5,4,5,5,4,5,5,5,5,5,4,5,3,1,3,1,satisfied
122788,Female,Loyal Customer,Business travel,Eco,38,1,1,1,1,0,599,1,4,4,4,1,1,1,1,2,3,3,3,3,1,8,0,0,dissatisfied
5528,Male,Loyal Customer,Business travel,Business,54,0,1,1,0,1,3138,1,1,1,1,5,5,4,4,4,4,4,3,4,4,0,0,1,satisfied
107726,Female,Loyal Customer,Personal Travel,Eco,57,1,1,0,1,0,251,1,5,1,5,3,2,3,1,1,1,3,5,1,3,0,4,0,dissatisfied
72606,Male,Loyal Customer,Personal Travel,Eco,13,0,1,0,1,0,1119,1,5,1,3,2,1,2,2,3,4,4,5,5,2,0,0,0,dissatisfied
75522,Female,disloyal Customer,Business travel,Eco,20,1,0,1,1,0,337,4,1,4,3,4,4,4,4,3,5,4,4,5,4,0,0,1,satisfied
125687,Female,Loyal Customer,Business travel,Business,45,1,1,1,0,1,759,2,2,2,2,2,2,1,2,2,2,2,3,2,4,23,94,0,dissatisfied
79908,Female,Loyal Customer,Business travel,Business,51,1,1,1,0,1,2344,2,2,2,2,3,4,5,3,3,3,3,3,3,3,0,0,1,satisfied
117345,Male,disloyal Customer,Business travel,Business,25,0,0,1,0,1,296,1,1,1,3,2,1,2,2,4,4,4,5,5,2,0,0,1,satisfied
73465,Female,Loyal Customer,Personal Travel,Eco,39,1,1,0,1,0,1005,1,4,2,3,2,1,5,5,2,4,5,5,4,5,168,163,0,dissatisfied
95851,Female,Loyal Customer,Business travel,Business,46,1,1,1,0,1,580,3,3,3,3,3,5,4,4,4,4,4,3,4,5,18,16,1,satisfied
44992,Male,Loyal Customer,Business travel,Eco,53,0,1,1,1,0,359,1,3,3,3,1,1,1,1,1,2,3,4,4,1,0,0,0,dissatisfied
70631,Female,Loyal Customer,Personal Travel,Eco,61,1,1,0,1,0,1217,1,4,1,1,5,5,5,4,4,1,4,4,4,4,0,0,1,satisfied
13761,Female,Loyal Customer,Business travel,Eco Plus,61,1,1,1,0,0,384,4,5,5,5,3,3,2,4,4,4,4,3,4,5,96,102,1,satisfied
74968,Male,Loyal Customer,Personal Travel,Eco,16,0,1,0,1,0,2586,3,5,3,4,4,3,4,4,5,2,4,5,4,4,45,42,0,dissatisfied
12371,Female,Loyal Customer,Business travel,Business,44,1,1,1,0,1,2903,2,1,1,1,2,3,3,2,2,2,2,3,2,1,0,1,0,dissatisfied
8378,Female,Loyal Customer,Business travel,Business,17,1,1,1,0,1,3170,5,5,5,5,5,5,5,5,1,3,3,1,5,5,16,0,1,satisfied
82080,Female,Loyal Customer,Business travel,Eco,50,1,1,1,1,0,1276,2,2,2,2,4,2,3,2,2,2,2,1,2,1,35,49,0,dissatisfied
107972,Female,disloyal Customer,Business travel,Business,40,1,0,1,0,1,825,4,4,4,3,5,4,5,5,5,3,4,3,5,5,0,4,1,satisfied
101228,Male,Loyal Customer,Business travel,Business,47,0,1,1,0,1,2204,5,5,5,5,4,4,4,2,2,2,2,4,2,3,6,0,1,satisfied
85577,Female,Loyal Customer,Business travel,Business,80,1,1,1,0,1,3464,1,1,1,1,2,4,4,4,4,4,4,5,4,4,0,0,1,satisfied
2717,Female,Loyal Customer,Personal Travel,Eco,38,1,1,0,1,0,562,5,3,5,3,4,5,4,4,1,1,3,4,3,4,0,0,1,satisfied
88529,Male,Loyal Customer,Personal Travel,Eco,31,0,1,0,1,0,404,5,1,5,3,3,5,3,3,4,2,4,4,4,3,0,0,1,satisfied
91613,Male,Loyal Customer,Business travel,Business,59,0,1,1,0,1,1199,4,2,2,2,5,4,4,4,4,4,4,3,4,1,0,15,0,dissatisfied
88865,Female,Loyal Customer,Business travel,Business,22,1,1,1,0,1,1968,4,4,4,4,4,4,4,4,1,2,3,4,4,4,0,0,0,dissatisfied
96960,Female,Loyal Customer,Business travel,Business,53,1,1,1,0,1,2560,5,5,5,5,5,4,5,3,3,3,3,3,3,3,0,3,1,satisfied
51191,Female,Loyal Customer,Business travel,Eco Plus,56,1,1,1,0,0,308,4,2,2,2,5,3,4,4,4,4,4,5,4,2,0,0,1,satisfied
9461,Female,Loyal Customer,Personal Travel,Eco,48,1,1,0,1,0,362,4,4,5,3,2,4,5,3,3,5,3,5,3,4,0,0,0,dissatisfied
66384,Male,disloyal Customer,Business travel,Business,38,0,0,1,0,1,1562,3,3,3,5,2,3,2,2,5,2,5,3,4,2,2,25,0,dissatisfied
41934,Male,Loyal Customer,Personal Travel,Eco,64,0,1,0,1,0,129,1,1,1,2,1,1,1,1,3,2,5,4,4,1,13,9,0,dissatisfied
25381,Male,Loyal Customer,Personal Travel,Eco,67,0,1,0,1,0,591,2,4,2,3,5,2,3,5,4,4,4,3,5,5,0,0,0,dissatisfied
14757,Female,Loyal Customer,Business travel,Business,62,1,1,1,0,1,3692,2,2,4,2,3,4,2,4,4,4,4,1,4,2,0,0,1,satisfied
94013,Male,Loyal Customer,Business travel,Business,57,0,1,1,0,1,1859,1,1,1,1,2,5,5,4,4,4,4,5,4,5,16,15,1,satisfied
80107,Female,disloyal Customer,Business travel,Eco,27,1,0,1,1,0,986,2,1,1,3,1,2,1,1,1,5,1,1,3,1,24,32,0,dissatisfied
23590,Female,disloyal Customer,Business travel,Eco,25,1,0,1,1,0,1024,1,1,1,3,5,1,5,5,1,4,4,1,4,5,13,11,0,dissatisfied
110384,Female,Loyal Customer,Business travel,Eco,52,1,1,1,1,0,919,3,4,4,4,3,2,2,3,3,3,3,1,3,1,85,72,0,dissatisfied
15069,Female,Loyal Customer,Business travel,Eco Plus,45,1,1,1,0,0,576,4,2,2,2,3,1,3,4,4,4,4,5,4,2,0,0,1,satisfied
17128,Female,disloyal Customer,Business travel,Eco,23,1,0,1,1,0,423,3,3,3,3,1,3,1,1,2,2,3,3,3,1,6,13,0,dissatisfied
54060,Male,Loyal Customer,Business travel,Eco,55,0,1,1,1,0,1416,5,2,2,2,5,5,5,5,4,3,5,2,5,5,1,0,1,satisfied
129240,Male,Loyal Customer,Business travel,Business,53,0,1,1,0,1,1464,3,2,2,2,5,4,4,3,3,3,3,3,3,3,0,0,0,dissatisfied
97165,Female,Loyal Customer,Personal Travel,Eco,9,1,1,0,1,0,715,4,4,4,3,1,4,1,1,5,4,4,4,4,1,11,4,1,satisfied
111696,Male,Loyal Customer,Business travel,Business,33,0,1,1,0,1,541,2,2,3,2,4,4,4,4,5,2,5,3,4,4,86,85,1,satisfied
1887,Male,disloyal Customer,Business travel,Business,64,0,0,1,0,1,293,3,3,3,3,3,3,3,3,4,4,4,4,4,3,3,0,0,dissatisfied
89086,Female,disloyal Customer,Business travel,Eco,8,1,0,1,1,0,2092,2,3,3,3,4,2,4,4,4,3,3,3,3,4,26,23,0,dissatisfied
35485,Male,Loyal Customer,Personal Travel,Eco,34,0,1,0,1,0,1053,4,4,4,1,3,4,3,3,3,2,5,3,5,3,34,15,0,dissatisfied
35719,Male,Loyal Customer,Personal Travel,Eco,59,0,1,0,1,0,2521,1,1,1,3,1,3,5,2,3,3,2,5,2,5,0,2,0,dissatisfied
85669,Female,Loyal Customer,Business travel,Business,13,1,1,1,0,1,2544,3,1,3,3,3,3,3,3,4,3,4,3,3,3,0,0,0,dissatisfied
1137,Male,Loyal Customer,Personal Travel,Eco,44,0,1,0,1,0,158,4,4,4,2,2,4,2,2,2,5,1,4,5,2,0,0,0,dissatisfied
8358,Male,Loyal Customer,Business travel,Business,54,0,1,1,0,1,1741,1,1,1,1,4,4,5,4,4,4,4,4,4,3,0,0,1,satisfied
17217,Male,Loyal Customer,Business travel,Business,36,0,1,1,0,1,2651,4,4,4,4,3,4,4,5,5,5,5,5,5,3,10,0,1,satisfied
44847,Female,Loyal Customer,Personal Travel,Eco,11,1,1,0,1,0,760,3,5,3,1,5,3,5,5,3,5,5,4,4,5,102,88,0,dissatisfied
96673,Female,Loyal Customer,Personal Travel,Eco,32,1,1,0,1,0,1036,1,5,1,2,5,1,5,5,5,5,5,5,4,5,12,9,0,dissatisfied
80152,Male,Loyal Customer,Business travel,Eco,42,0,1,1,1,0,2586,1,3,3,3,1,1,1,3,5,2,3,1,4,1,0,0,0,dissatisfied
82277,Female,disloyal Customer,Business travel,Eco,27,1,0,1,1,0,1081,1,1,1,4,2,1,2,2,1,5,3,3,1,2,4,0,0,dissatisfied
123927,Male,Loyal Customer,Personal Travel,Eco,33,0,1,0,1,0,646,2,4,2,3,3,2,3,3,4,1,3,2,5,3,1,0,0,dissatisfied
115766,Female,Loyal Customer,Business travel,Business,28,1,1,1,0,1,308,1,3,3,3,1,1,1,1,3,3,3,3,3,1,0,0,0,dissatisfied
21134,Male,Loyal Customer,Personal Travel,Eco,44,0,1,0,1,0,227,4,5,1,1,2,1,2,2,3,4,4,5,5,2,0,0,1,satisfied
112062,Male,disloyal Customer,Business travel,Eco,49,0,0,1,1,0,1754,3,3,3,3,4,3,5,4,1,4,3,4,4,4,33,28,0,dissatisfied
28643,Male,Loyal Customer,Business travel,Business,59,0,1,1,0,1,2176,2,3,2,2,3,5,2,5,5,5,5,4,5,4,5,0,1,satisfied
108010,Male,disloyal Customer,Business travel,Business,20,0,0,1,0,1,271,1,1,1,1,1,1,1,1,5,4,4,4,4,1,0,0,1,satisfied
92145,Female,Loyal Customer,Business travel,Business,46,1,1,1,0,1,1522,3,2,3,3,3,5,4,4,4,4,4,3,4,5,0,0,1,satisfied
115846,Male,Loyal Customer,Business travel,Eco,36,0,1,1,1,0,325,5,5,5,5,5,5,5,5,1,5,3,1,3,5,0,0,1,satisfied
99685,Female,Loyal Customer,Business travel,Business,62,1,1,1,0,1,3217,2,2,2,2,5,4,4,4,4,4,4,4,4,5,19,16,1,satisfied
112072,Male,Loyal Customer,Business travel,Business,59,0,1,1,0,1,1491,3,3,3,3,2,4,4,3,3,2,3,4,3,3,15,14,1,satisfied
119226,Female,Loyal Customer,Personal Travel,Eco,29,1,1,0,1,0,331,3,4,3,4,3,3,3,3,5,4,2,2,4,3,0,0,0,dissatisfied
115925,Female,disloyal Customer,Business travel,Business,41,1,0,1,0,1,371,2,2,2,1,1,2,1,1,4,4,2,1,1,1,35,30,0,dissatisfied
106552,Male,Loyal Customer,Personal Travel,Eco,7,0,1,0,1,0,727,1,5,1,3,4,1,4,4,4,1,1,5,4,4,0,0,0,dissatisfied
25126,Female,Loyal Customer,Personal Travel,Business,65,1,1,0,0,1,1249,3,5,3,2,4,4,4,3,3,3,3,4,3,5,40,44,0,dissatisfied
33426,Male,Loyal Customer,Business travel,Business,50,0,1,1,0,1,2614,2,2,2,2,5,4,4,2,4,4,2,4,2,4,0,9,1,satisfied
125844,Female,Loyal Customer,Business travel,Eco,20,1,1,1,1,0,951,2,3,3,3,2,2,4,2,3,5,3,1,4,2,57,41,0,dissatisfied
70328,Female,Loyal Customer,Business travel,Business,58,1,1,1,0,1,2498,3,3,3,3,4,4,4,5,5,5,5,4,5,3,0,0,1,satisfied
88847,Female,Loyal Customer,Personal Travel,Eco Plus,45,1,1,0,0,0,545,2,5,2,2,4,1,1,2,2,2,4,4,2,3,14,20,0,dissatisfied
108398,Male,Loyal Customer,Personal Travel,Eco Plus,46,0,1,0,0,0,1838,1,5,1,3,5,1,5,5,3,2,5,4,5,5,0,0,0,dissatisfied
97316,Female,Loyal Customer,Business travel,Business,43,1,1,1,0,1,3724,3,3,3,3,4,4,5,5,5,5,5,4,5,3,19,7,1,satisfied
124811,Male,disloyal Customer,Business travel,Business,26,0,0,1,0,1,280,2,2,2,2,2,2,2,2,2,3,2,2,3,2,0,6,0,dissatisfied
23012,Male,Loyal Customer,Business travel,Eco Plus,41,0,1,1,0,0,641,5,1,1,1,5,5,5,5,3,4,3,5,5,5,0,0,1,satisfied
18088,Female,Loyal Customer,Personal Travel,Eco,50,1,1,0,1,0,488,3,5,3,1,3,4,5,5,5,3,5,5,5,3,0,0,0,dissatisfied
37982,Male,Loyal Customer,Personal Travel,Business,38,0,1,0,0,1,1237,3,4,3,1,4,3,4,5,5,3,5,5,5,5,6,0,0,dissatisfied
31332,Female,disloyal Customer,Business travel,Eco,38,1,0,1,1,0,1062,1,1,1,2,3,1,3,3,4,1,4,5,3,3,0,0,0,dissatisfied
97455,Female,Loyal Customer,Business travel,Business,55,1,1,1,0,1,2699,2,2,2,2,2,5,4,3,3,3,3,4,3,4,0,3,1,satisfied
28901,Female,Loyal Customer,Business travel,Business,49,1,1,1,0,1,679,1,1,1,1,2,5,4,4,4,4,4,2,4,1,51,71,1,satisfied
107606,Male,disloyal Customer,Business travel,Business,33,0,0,1,0,1,423,4,4,4,3,4,4,4,4,3,2,4,5,5,4,0,5,0,dissatisfied
53258,Female,Loyal Customer,Business travel,Business,57,1,1,1,0,1,4817,4,4,4,4,5,5,5,3,3,4,4,5,4,5,0,19,1,satisfied
14292,Female,Loyal Customer,Business travel,Business,35,1,1,1,0,1,3833,3,3,3,3,3,2,3,5,5,5,5,4,5,4,0,3,1,satisfied
68232,Female,Loyal Customer,Business travel,Business,40,1,1,1,0,1,2559,5,5,5,5,3,5,5,4,4,4,4,3,4,3,0,0,1,satisfied
51224,Female,disloyal Customer,Business travel,Eco Plus,37,1,0,1,0,0,373,4,4,4,4,3,4,3,3,4,4,1,1,1,3,0,0,0,dissatisfied
121386,Female,Loyal Customer,Personal Travel,Eco,52,1,1,0,1,0,2279,2,5,2,3,2,4,2,5,3,4,5,2,4,2,17,79,0,dissatisfied
31668,Male,Loyal Customer,Business travel,Eco,41,0,1,1,1,0,862,2,2,2,2,2,2,2,2,3,5,2,3,3,2,0,0,1,satisfied
24628,Female,Loyal Customer,Personal Travel,Eco,14,1,1,0,1,0,666,3,3,3,2,3,1,1,4,2,1,5,1,4,1,243,251,0,dissatisfied
95876,Female,Loyal Customer,Business travel,Business,32,1,1,1,0,1,759,2,2,2,2,5,4,5,5,3,5,4,4,4,5,0,0,1,satisfied
62793,Male,Loyal Customer,Personal Travel,Eco,11,0,1,0,1,0,2338,2,4,2,3,2,1,1,3,2,4,5,1,4,1,152,151,0,dissatisfied
83516,Male,Loyal Customer,Personal Travel,Eco,12,0,1,0,1,0,946,1,3,1,5,2,1,2,2,1,3,2,2,3,2,0,0,0,dissatisfied
13221,Male,Loyal Customer,Business travel,Eco,41,0,1,1,1,0,772,4,3,3,3,4,4,4,4,2,1,4,4,3,4,0,0,1,satisfied
100404,Female,disloyal Customer,Business travel,Business,45,1,0,1,0,1,1011,3,2,2,5,4,3,4,4,4,3,4,4,5,4,0,0,0,dissatisfied
121453,Male,disloyal Customer,Business travel,Eco,21,0,0,1,1,0,257,2,1,2,4,5,2,1,5,1,5,1,4,5,5,0,1,0,dissatisfied
21454,Female,Loyal Customer,Business travel,Eco,31,1,1,1,1,0,164,2,3,3,3,2,2,2,2,3,3,3,1,3,2,0,0,0,dissatisfied
15937,Male,Loyal Customer,Business travel,Eco,38,0,1,1,1,0,166,4,3,2,3,4,4,4,4,5,5,4,4,5,4,17,17,1,satisfied
70105,Male,Loyal Customer,Business travel,Business,40,0,1,1,0,1,2280,4,4,4,4,3,5,5,5,5,5,5,4,5,5,19,38,1,satisfied
47540,Male,Loyal Customer,Personal Travel,Eco,13,0,1,0,1,0,590,5,4,5,2,5,5,5,5,4,4,4,4,4,5,0,0,1,satisfied
57561,Female,Loyal Customer,Business travel,Business,44,1,1,1,0,1,1597,2,2,2,2,3,4,4,2,2,2,2,5,2,4,0,5,1,satisfied
124103,Female,Loyal Customer,Business travel,Business,66,1,1,1,0,1,2264,3,5,4,5,5,4,4,3,3,3,3,2,3,4,0,0,0,dissatisfied
125736,Female,Loyal Customer,Business travel,Eco Plus,30,1,1,1,0,0,814,5,5,5,5,5,5,5,5,3,2,1,2,3,5,0,0,1,satisfied
93362,Male,Loyal Customer,Personal Travel,Eco,44,0,1,0,1,0,1024,3,1,3,3,4,3,4,4,1,1,4,3,3,4,2,0,0,dissatisfied
95429,Female,Loyal Customer,Business travel,Business,53,1,1,1,0,1,3276,1,5,1,4,4,5,4,3,3,3,3,5,3,5,0,0,1,satisfied
106943,Female,Loyal Customer,Business travel,Business,37,1,1,1,0,1,2567,2,2,4,2,4,4,4,5,5,5,5,3,5,5,0,12,1,satisfied
100691,Female,Loyal Customer,Personal Travel,Eco,39,1,1,0,1,0,889,2,5,2,3,3,2,3,3,3,3,4,3,4,3,38,30,0,dissatisfied
119948,Male,disloyal Customer,Business travel,Business,29,0,0,1,0,1,1009,2,2,2,4,3,2,3,3,3,5,4,5,4,3,0,0,0,dissatisfied
15778,Male,Loyal Customer,Business travel,Eco,38,0,1,1,1,0,198,4,5,5,5,4,4,4,4,3,4,4,4,3,4,42,65,0,dissatisfied
68342,Male,Loyal Customer,Business travel,Business,59,0,1,1,0,1,1598,3,3,3,3,4,3,4,5,5,5,5,3,5,5,0,0,1,satisfied
24665,Male,Loyal Customer,Personal Travel,Eco,19,0,1,0,1,0,873,1,1,1,3,4,1,4,4,3,4,4,3,5,4,57,65,0,dissatisfied
81029,Female,Loyal Customer,Business travel,Business,39,1,1,1,0,1,1399,4,4,2,4,4,4,5,5,5,5,5,3,5,5,16,4,1,satisfied
70371,Male,Loyal Customer,Personal Travel,Eco,22,0,1,0,1,0,1145,3,5,3,1,4,3,4,4,5,2,4,5,5,4,0,10,0,dissatisfied
1386,Male,Loyal Customer,Personal Travel,Eco Plus,50,0,1,0,0,0,282,1,4,1,5,4,1,3,4,4,4,4,3,4,4,18,10,1,satisfied
35225,Male,Loyal Customer,Business travel,Eco,22,0,1,1,1,0,1076,5,1,1,1,5,5,5,5,3,1,2,2,1,5,47,62,1,satisfied
86204,Male,Loyal Customer,Business travel,Business,56,0,1,1,0,1,3927,4,4,4,4,5,5,5,4,4,4,4,4,4,4,0,1,1,satisfied
126370,Male,Loyal Customer,Personal Travel,Eco,39,0,1,0,1,0,507,3,5,4,2,4,4,4,4,5,5,4,3,5,4,0,0,0,dissatisfied
116184,Male,Loyal Customer,Personal Travel,Eco,29,0,1,0,1,0,325,4,3,4,4,5,4,5,5,2,5,4,3,4,5,0,0,1,satisfied
89613,Male,Loyal Customer,Business travel,Business,42,0,1,1,0,1,3404,5,5,5,5,3,5,4,5,5,5,5,3,5,3,8,0,1,satisfied
99020,Male,Loyal Customer,Business travel,Business,56,0,1,1,0,1,2387,4,4,4,4,2,5,4,3,3,4,3,4,3,3,33,21,1,satisfied
18463,Male,Loyal Customer,Business travel,Business,27,0,1,1,0,1,192,3,3,3,3,4,4,3,4,2,3,2,1,3,4,0,1,1,satisfied
96637,Female,disloyal Customer,Business travel,Eco,21,1,0,1,1,0,972,2,2,2,3,4,2,4,4,5,4,5,3,5,4,0,0,0,dissatisfied
114678,Female,Loyal Customer,Business travel,Business,42,1,1,1,0,1,362,1,1,1,1,4,5,4,5,5,4,5,4,5,5,0,17,1,satisfied
97639,Female,Loyal Customer,Business travel,Business,48,1,1,1,0,1,1587,1,1,1,1,5,4,5,4,4,4,4,4,4,3,60,68,1,satisfied
75061,Male,Loyal Customer,Business travel,Business,53,0,1,1,0,1,2611,4,5,4,4,4,3,5,4,4,4,4,3,4,4,0,0,1,satisfied
51744,Female,Loyal Customer,Personal Travel,Eco,64,1,1,0,1,0,651,4,5,4,4,2,4,4,2,2,4,2,3,2,5,0,0,0,dissatisfied
44413,Female,Loyal Customer,Personal Travel,Eco,49,1,1,0,1,0,342,3,4,3,2,4,4,4,4,4,3,4,3,4,5,0,0,0,dissatisfied
2389,Female,Loyal Customer,Business travel,Business,49,1,1,1,0,1,1625,5,5,5,5,4,4,4,5,5,5,5,4,5,5,0,4,1,satisfied
105062,Male,Loyal Customer,Personal Travel,Eco Plus,23,0,1,0,0,0,361,2,4,3,2,3,3,3,3,5,5,4,4,5,3,0,0,0,dissatisfied
91464,Male,Loyal Customer,Business travel,Business,50,0,1,1,0,1,3511,3,5,3,5,1,1,1,3,3,3,3,4,3,3,0,29,0,dissatisfied
55721,Male,Loyal Customer,Personal Travel,Eco Plus,51,0,1,0,0,0,927,1,4,1,3,2,1,5,2,3,5,4,4,4,2,0,0,0,dissatisfied
65726,Male,Loyal Customer,Business travel,Business,34,0,1,1,0,1,3666,4,4,4,4,5,4,5,5,5,5,5,3,5,3,0,0,1,satisfied
8473,Female,Loyal Customer,Business travel,Business,49,1,1,1,0,1,1187,1,1,1,1,3,5,4,3,3,3,3,4,3,3,33,40,1,satisfied
13488,Female,Loyal Customer,Business travel,Eco,56,1,1,1,1,0,106,5,2,2,2,4,1,2,5,5,5,5,4,5,3,11,4,1,satisfied
58611,Male,Loyal Customer,Business travel,Business,46,0,1,1,0,1,235,2,2,2,2,3,5,4,4,4,4,4,3,4,3,24,24,1,satisfied
39607,Male,Loyal Customer,Personal Travel,Eco,25,0,1,0,1,0,965,2,5,2,1,2,2,2,2,4,4,4,4,5,2,0,0,0,dissatisfied
41704,Female,Loyal Customer,Personal Travel,Eco Plus,68,1,1,0,0,0,936,3,4,3,1,4,4,5,5,5,3,5,4,5,4,0,0,0,dissatisfied
126579,Female,Loyal Customer,Personal Travel,Eco,10,1,1,0,1,0,1558,2,4,2,2,1,2,1,1,3,2,3,4,4,1,91,93,0,dissatisfied
44232,Female,Loyal Customer,Business travel,Eco,44,1,1,1,1,0,222,4,1,1,1,2,5,5,3,3,4,3,4,3,3,0,0,1,satisfied
44021,Male,Loyal Customer,Personal Travel,Business,61,0,1,0,0,1,680,4,4,4,1,3,4,4,1,1,4,2,4,1,3,2,0,0,dissatisfied
67502,Female,Loyal Customer,Personal Travel,Eco Plus,18,1,1,0,0,0,641,3,4,3,1,4,3,1,4,2,1,1,2,4,4,13,1,0,dissatisfied
19525,Female,Loyal Customer,Business travel,Business,58,1,1,1,0,1,3065,1,5,1,3,4,4,4,2,2,2,2,4,2,3,0,0,1,satisfied
110015,Female,Loyal Customer,Business travel,Business,58,1,1,1,0,1,3736,2,1,1,1,2,2,2,2,2,3,2,2,2,3,52,41,0,dissatisfied
30960,Male,Loyal Customer,Personal Travel,Eco,64,0,1,0,1,0,1024,4,4,4,2,4,4,4,4,3,2,5,5,4,4,12,5,0,dissatisfied
2153,Male,Loyal Customer,Personal Travel,Business,66,0,1,0,0,1,685,2,4,2,1,5,4,5,3,3,2,3,5,3,4,0,0,0,dissatisfied
115097,Female,disloyal Customer,Business travel,Business,21,1,0,1,0,1,296,4,1,4,4,4,4,5,4,4,3,5,4,4,4,19,12,1,satisfied
63204,Male,Loyal Customer,Business travel,Business,39,0,1,1,0,1,337,4,4,4,4,2,5,4,5,5,5,5,4,5,4,5,0,1,satisfied
113849,Male,Loyal Customer,Business travel,Business,50,0,1,1,0,1,1363,2,2,2,2,2,2,2,3,5,4,4,2,5,2,238,232,1,satisfied
95508,Female,Loyal Customer,Business travel,Eco Plus,43,1,1,1,0,0,189,1,2,2,2,4,3,3,1,1,1,1,4,1,2,13,11,0,dissatisfied
112350,Male,Loyal Customer,Business travel,Business,41,0,1,1,0,1,1620,4,4,4,4,4,5,5,2,2,2,2,5,2,5,7,0,1,satisfied
20650,Male,Loyal Customer,Business travel,Eco,46,0,1,1,1,0,552,4,4,4,4,4,4,4,4,3,3,2,2,3,4,4,0,1,satisfied
65517,Male,Loyal Customer,Business travel,Business,41,0,1,1,0,1,1616,4,4,4,4,5,5,5,4,4,5,4,3,4,5,2,6,1,satisfied
116988,Female,Loyal Customer,Business travel,Eco,31,1,1,1,1,0,646,3,4,5,5,3,3,3,3,1,5,4,4,3,3,0,0,0,dissatisfied
116210,Female,Loyal Customer,Personal Travel,Eco,53,1,1,0,1,0,404,4,4,4,4,5,4,5,3,3,4,5,5,3,5,21,13,0,dissatisfied
15218,Female,Loyal Customer,Business travel,Business,39,1,1,1,0,1,3601,2,2,2,2,4,5,2,4,4,4,4,1,4,3,0,0,1,satisfied
35387,Female,Loyal Customer,Business travel,Business,53,1,1,1,0,1,635,2,2,2,2,5,5,5,1,1,2,3,5,3,5,150,156,1,satisfied
20002,Male,Loyal Customer,Business travel,Eco,25,0,1,1,1,0,646,4,5,5,5,4,4,4,4,3,4,5,5,3,4,13,4,1,satisfied
102927,Female,disloyal Customer,Business travel,Eco,20,1,0,1,1,0,317,3,4,3,3,3,3,3,3,4,1,3,4,4,3,23,14,0,dissatisfied
92462,Male,disloyal Customer,Business travel,Eco,46,0,0,1,1,0,1892,3,3,3,3,2,3,2,2,3,4,4,4,3,2,0,0,0,dissatisfied
70950,Male,Loyal Customer,Personal Travel,Eco,10,0,1,0,1,0,612,3,4,2,3,1,2,1,1,2,5,3,5,3,1,0,0,0,dissatisfied
76034,Female,Loyal Customer,Business travel,Business,47,1,1,1,0,1,2609,3,3,3,3,5,4,5,4,4,4,4,5,4,5,0,0,1,satisfied
97177,Male,Loyal Customer,Personal Travel,Eco,32,0,1,0,1,0,1357,3,3,2,3,5,2,5,5,2,5,4,4,3,5,4,0,0,dissatisfied
